0.472849994897842,0,0.578999996185303
0.508991837501526,0.0633346140384674,0.611230790615082
0.545133709907532,0.126669228076935,0.643461525440216
0.581275582313538,0.190003842115402,0.675692319869995
0.617417454719543,0.25333845615387,0.707923054695129
0.653559327125549,0.316673070192337,0.740153849124908
0.68970113992691,0.380007684230804,0.772384643554688
0.725843012332916,0.443342328071594,0.804615378379822
0.761984884738922,0.506676912307739,0.836846172809601
0.798126757144928,0.570011556148529,0.86907696723938
0.834268629550934,0.633346140384674,0.901307702064514
0.870410442352295,0.696680784225464,0.933538496494293
0.906552314758301,0.760015368461609,0.965769231319427
0.942694187164307,0.823350012302399,0.998000025749207
0.0173339992761612,0.474405914545059,0.962999999523163
0.0698042511940002,0.564301609992981,0.970399975776672
0.122274503111839,0.654197335243225,0.977800011634827
0.174744755029678,0.744093060493469,0.985199987888336
0.227215006947517,0.833988726139069,0.99260002374649
0.279685258865356,0.923884451389313,1
0.459763944149017,0.942913353443146,1
0.639842629432678,0.961942195892334,1
0.819921314716339,0.980971097946167,1
1,1,1
1,0.992966651916504,0.788999974727631
0.980555534362793,0.951387047767639,0.701333284378052
0.961111128330231,0.90980738401413,0.613666653633118
0.941666662693024,0.868227779865265,0.525999963283539
0.922222197055817,0.826648116111755,0.438333332538605
0.902777791023254,0.785068511962891,0.350666642189026
0.883333325386047,0.743488848209381,0.262999981641769
0.86388885974884,0.701909244060516,0.175333321094513
0.844444453716278,0.660329580307007,0.0876666605472565
0.824999988079071,0.618749976158142,0
0.860000014305115,0.512600004673004,0.0358399972319603
0.894999980926514,0.406449973583221,0.0716799944639206
0.930000007152557,0.300300002098083,0.107519999146461
0.964999973773956,0.194150000810623,0.143359988927841
1,0.0879999995231628,0.179199993610382
0.933399975299835,0.11295460164547,0.185914590954781
0.866800010204315,0.137909203767776,0.192629188299179
0.80019998550415,0.162863790988922,0.199343800544739
0.73360002040863,0.187818393111229,0.206058397889137
0.666999995708466,0.212772995233536,0.212772995233536
0.788999974727631,1,0.788999974727631
0.708556771278381,0.935999989509583,0.687231957912445
0.628113567829132,0.871999979019165,0.585464000701904
0.547670364379883,0.808000028133392,0.483695983886719
0.467227190732956,0.744000017642975,0.381927996873856
0.386783987283707,0.680000007152557,0.280160009860992
0.330832988023758,0.580250024795532,0.217145010828972
0.274881988763809,0.480499982833862,0.154130011796951
0.218931004405022,0.380750000476837,0.0911150053143501
0.162980005145073,0.28099998831749,0.0281000006943941
0.823532104492188,0.842000007629395,0.802425980567932
0.769028544425964,0.785444438457489,0.750267565250397
0.714524984359741,0.728888869285583,0.698109090328217
0.660021424293518,0.672333359718323,0.645950675010681
0.605517864227295,0.615777790546417,0.593792200088501
0.551014244556427,0.559222221374512,0.541633784770966
0.496510714292526,0.502666652202606,0.489475339651108
0.442007124423981,0.446111112833023,0.43731689453125
0.387503564357758,0.38955557346344,0.385158449411392
0.333000004291534,0.333000004291534,0.333000004291534
